event_time,user_id,session_id,event_type,device_type,os,country,referral_source,is_returning_user,user_age_group,user_gender,content_id,genre,plan_selected,price_selected,payment_method,session_duration_seconds,event_date,event_hour,weekday
2025-08-07 13:31:31,U50365,S100365,Click_Subscribe,SmartTV,FireOS,India,Social,1,18-24,Female,C1330,Thriller,None,0.0,None,2640,2025-08-07,13,Thursday
2025-08-07 13:32:42,U50365,S100365,Select_Plan,SmartTV,FireOS,India,Social,1,18-24,Female,C1330,Thriller,Monthly,7.99,None,2640,2025-08-07,13,Thursday
2025-08-07 13:33:24,U50365,S100365,Start_Payment,SmartTV,FireOS,India,Social,1,18-24,Female,C1330,Thriller,Monthly,7.99,UPI,2640,2025-08-07,13,Thursday
2025-08-07 13:35:07,U50365,S100365,Payment_Success,SmartTV,FireOS,India,Social,1,18-24,Female,C1330,Thriller,Monthly,7.99,UPI,2640,2025-08-07,13,Thursday
2025-08-08 02:22:14,U50863,S100863,Visit_Content,Mobile,iOS,India,Organic,1,55+,Male,C1168,Kids,None,0.0,None,55,2025-08-08,2,Friday
2025-08-08 02:30:17,U50863,S100863,Click_Subscribe,Mobile,iOS,India,Organic,1,55+,Male,C1168,Kids,None,0.0,None,55,2025-08-08,2,Friday
2025-08-08 02:30:24,U50863,S100863,Select_Plan,Mobile,iOS,India,Organic,1,55+,Male,C1168,Kids,Monthly,7.99,None,55,2025-08-08,2,Friday
2025-08-08 02:33:46,U50863,S100863,Start_Payment,Mobile,iOS,India,Organic,1,55+,Male,C1168,Kids,Monthly,7.99,UPI,55,2025-08-08,2,Friday
2025-08-08 04:56:12,U50767,S100767,Visit_Content,SmartTV,FireOS,India,Email,0,18-24,Female,C1740,Sci-Fi,None,0.0,None,1140,2025-08-08,4,Friday
2025-08-08 06:16:45,U51405,S101405,Visit_Content,Tablet,Linux,United States,Organic,1,18-24,Female,C1836,Comedy,None,0.0,None,1247,2025-08-08,6,Friday
2025-08-08 06:17:44,U51405,S101405,Click_Subscribe,Tablet,Linux,United States,Organic,1,18-24,Female,C1836,Comedy,None,0.0,None,1247,2025-08-08,6,Friday
2025-08-08 06:21:20,U51405,S101405,Select_Plan,Tablet,Linux,United States,Organic,1,18-24,Female,C1836,Comedy,Monthly,7.99,None,1247,2025-08-08,6,Friday
2025-08-08 06:29:18,U51405,S101405,Start_Payment,Tablet,Linux,United States,Organic,1,18-24,Female,C1836,Comedy,Monthly,7.99,UPI,1247,2025-08-08,6,Friday
2025-08-08 06:29:32,U51405,S101405,Payment_Success,Tablet,Linux,United States,Organic,1,18-24,Female,C1836,Comedy,Monthly,7.99,UPI,1247,2025-08-08,6,Friday
2025-08-08 12:50:25,U50893,S100893,Visit_Content,SmartTV,FireOS,United States,Organic,1,18-24,Female,C1822,Drama,None,0.0,None,673,2025-08-08,12,Friday
2025-08-08 15:56:04,U51006,S101006,Visit_Content,Desktop,macOS,United States,Organic,1,35-44,Male,C1786,Documentary,None,0.0,None,2984,2025-08-08,15,Friday
2025-08-08 16:00:00,U50824,S100824,Visit_Content,SmartTV,FireOS,United Kingdom,Organic,1,18-24,Other,C1881,Kids,None,0.0,None,2390,2025-08-08,16,Friday
2025-08-08 18:27:39,U50756,S100756,Visit_Content,Mobile,Android,United States,Organic,0,55+,Male,C1215,Thriller,None,0.0,None,1552,2025-08-08,18,Friday
2025-08-08 22:55:27,U51044,S101044,Visit_Content,Tablet,Linux,United States,Ad,1,25-34,Male,C1500,Kids,None,0.0,None,94,2025-08-08,22,Friday
2025-08-09 00:00:22,U51333,S101333,Visit_Content,SmartTV,FireOS,United States,Organic,0,25-34,Male,C1906,Drama,None,0.0,None,1268,2025-08-09,0,Saturday
2025-08-09 01:09:15,U50931,S100931,Visit_Content,Mobile,iOS,United States,Ad,0,18-24,Female,C1744,Romance,None,0.0,None,3411,2025-08-09,1,Saturday
2025-08-09 01:56:00,U50309,S100309,Visit_Content,SmartTV,FireOS,India,Organic,1,25-34,Other,C1156,Romance,None,0.0,None,3323,2025-08-09,1,Saturday
2025-08-09 02:01:22,U50309,S100309,Click_Subscribe,SmartTV,FireOS,India,Organic,1,25-34,Other,C1156,Romance,None,0.0,None,3323,2025-08-09,2,Saturday
2025-08-09 02:03:20,U50309,S100309,Select_Plan,SmartTV,FireOS,India,Organic,1,25-34,Other,C1156,Romance,Monthly,7.99,None,3323,2025-08-09,2,Saturday
2025-08-09 06:15:55,U51339,S101339,Visit_Content,Desktop,Linux,Germany,Email,1,35-44,Female,C1431,Action,None,0.0,None,813,2025-08-09,6,Saturday
2025-08-09 07:46:06,U51365,S101365,Visit_Content,Mobile,iOS,India,Social,0,18-24,Other,C1635,Romance,None,0.0,None,972,2025-08-09,7,Saturday
2025-08-09 09:29:46,U51433,S101433,Visit_Content,Mobile,iOS,India,Referral,0,25-34,Male,C1416,Documentary,None,0.0,None,1460,2025-08-09,9,Saturday
2025-08-09 11:20:54,U50734,S100734,Visit_Content,Tablet,Windows,Canada,Organic,1,25-34,Male,C1510,Comedy,None,0.0,None,1877,2025-08-09,11,Saturday
2025-08-09 14:53:11,U50019,S100019,Visit_Content,Mobile,iOS,India,Social,0,25-34,Other,C1660,Sci-Fi,None,0.0,None,1887,2025-08-09,14,Saturday
2025-08-09 15:02:49,U50019,S100019,Click_Subscribe,Mobile,iOS,India,Social,0,25-34,Other,C1660,Sci-Fi,None,0.0,None,1887,2025-08-09,15,Saturday
2025-08-09 15:03:31,U50019,S100019,Select_Plan,Mobile,iOS,India,Social,0,25-34,Other,C1660,Sci-Fi,FreeTrial,0.0,None,1887,2025-08-09,15,Saturday
2025-08-09 15:27:21,U51123,S101123,Visit_Content,Mobile,iOS,India,Organic,0,18-24,Female,C1971,Comedy,None,0.0,None,3189,2025-08-09,15,Saturday
2025-08-09 18:03:54,U50417,S100417,Visit_Content,Mobile,Android,Spain,Social,0,18-24,Other,C1479,Comedy,None,0.0,None,1881,2025-08-09,18,Saturday
2025-08-10 09:20:55,U50032,S100032,Visit_Content,Desktop,Linux,India,Organic,0,25-34,Female,C1095,Documentary,None,0.0,None,2770,2025-08-10,9,Sunday
2025-08-10 10:40:09,U51430,S101430,Visit_Content,Tablet,Linux,United States,Ad,1,25-34,Other,C1093,Thriller,None,0.0,None,1361,2025-08-10,10,Sunday
2025-08-10 10:48:55,U51430,S101430,Click_Subscribe,Tablet,Linux,United States,Ad,1,25-34,Other,C1093,Thriller,None,0.0,None,1361,2025-08-10,10,Sunday
2025-08-10 10:51:51,U51430,S101430,Select_Plan,Tablet,Linux,United States,Ad,1,25-34,Other,C1093,Thriller,Yearly,79.99,None,1361,2025-08-10,10,Sunday
2025-08-10 10:54:08,U51430,S101430,Start_Payment,Tablet,Linux,United States,Ad,1,25-34,Other,C1093,Thriller,Yearly,79.99,UPI,1361,2025-08-10,10,Sunday
2025-08-10 10:55:14,U51430,S101430,Payment_Success,Tablet,Linux,United States,Ad,1,25-34,Other,C1093,Thriller,Yearly,79.99,UPI,1361,2025-08-10,10,Sunday
2025-08-10 14:14:24,U51313,S101313,Visit_Content,Desktop,Windows,United Kingdom,Email,1,25-34,Female,C1952,Thriller,None,0.0,None,2338,2025-08-10,14,Sunday
2025-08-10 15:14:22,U50592,S100592,Visit_Content,SmartTV,FireOS,Spain,Organic,1,55+,Male,C1201,Action,None,0.0,None,1363,2025-08-10,15,Sunday
2025-08-10 18:48:22,U51257,S101257,Visit_Content,Mobile,Android,Australia,Organic,0,25-34,Male,C1899,Drama,None,0.0,None,2582,2025-08-10,18,Sunday
2025-08-10 18:54:50,U51257,S101257,Click_Subscribe,Mobile,Android,Australia,Organic,0,25-34,Male,C1899,Drama,None,0.0,None,2582,2025-08-10,18,Sunday
2025-08-10 18:55:41,U51257,S101257,Select_Plan,Mobile,Android,Australia,Organic,0,25-34,Male,C1899,Drama,Yearly,79.99,None,2582,2025-08-10,18,Sunday
2025-08-10 19:02:56,U51257,S101257,Start_Payment,Mobile,Android,Australia,Organic,0,25-34,Male,C1899,Drama,Yearly,79.99,NetBanking,2582,2025-08-10,19,Sunday
2025-08-10 20:29:46,U50326,S100326,Visit_Content,Desktop,Linux,India,Organic,0,25-34,Male,C1379,Kids,None,0.0,None,1054,2025-08-10,20,Sunday
2025-08-10 22:26:08,U50375,S100375,Visit_Content,Mobile,Android,Brazil,Organic,1,25-34,Male,C1649,Thriller,None,0.0,None,236,2025-08-10,22,Sunday
2025-08-10 22:35:22,U50375,S100375,Click_Subscribe,Mobile,Android,Brazil,Organic,1,25-34,Male,C1649,Thriller,None,0.0,None,236,2025-08-10,22,Sunday
2025-08-10 22:38:14,U50375,S100375,Select_Plan,Mobile,Android,Brazil,Organic,1,25-34,Male,C1649,Thriller,Monthly,7.99,None,236,2025-08-10,22,Sunday
2025-08-10 22:42:10,U50375,S100375,Start_Payment,Mobile,Android,Brazil,Organic,1,25-34,Male,C1649,Thriller,Monthly,7.99,UPI,236,2025-08-10,22,Sunday
2025-08-10 22:45:36,U50375,S100375,Payment_Success,Mobile,Android,Brazil,Organic,1,25-34,Male,C1649,Thriller,Monthly,7.99,UPI,236,2025-08-10,22,Sunday
2025-08-10 23:25:08,U50130,S100130,Visit_Content,SmartTV,FireOS,India,Organic,0,25-34,Male,C1510,Kids,None,0.0,None,2057,2025-08-10,23,Sunday
2025-08-10 23:31:52,U50130,S100130,Click_Subscribe,SmartTV,FireOS,India,Organic,0,25-34,Male,C1510,Kids,None,0.0,None,2057,2025-08-10,23,Sunday
2025-08-10 23:34:00,U50130,S100130,Select_Plan,SmartTV,FireOS,India,Organic,0,25-34,Male,C1510,Kids,Monthly,7.99,None,2057,2025-08-10,23,Sunday
2025-08-10 23:40:11,U50130,S100130,Start_Payment,SmartTV,FireOS,India,Organic,0,25-34,Male,C1510,Kids,Monthly,7.99,Card,2057,2025-08-10,23,Sunday
2025-08-10 23:44:29,U50130,S100130,Payment_Success,SmartTV,FireOS,India,Organic,0,25-34,Male,C1510,Kids,Monthly,7.99,Card,2057,2025-08-10,23,Sunday
2025-08-10 23:47:51,U50310,S100310,Visit_Content,Desktop,macOS,Canada,Organic,1,45-54,Female,C1456,Romance,None,0.0,None,3188,2025-08-10,23,Sunday
2025-08-11 05:54:56,U51318,S101318,Visit_Content,Tablet,macOS,India,Organic,1,25-34,Male,C1584,Kids,None,0.0,None,3220,2025-08-11,5,Monday
2025-08-11 08:22:28,U50049,S100049,Visit_Content,Mobile,iOS,United States,Organic,1,25-34,Female,C1719,Kids,None,0.0,None,1124,2025-08-11,8,Monday
2025-08-11 08:25:47,U50049,S100049,Click_Subscribe,Mobile,iOS,United States,Organic,1,25-34,Female,C1719,Kids,None,0.0,None,1124,2025-08-11,8,Monday
2025-08-11 08:30:26,U50049,S100049,Select_Plan,Mobile,iOS,United States,Organic,1,25-34,Female,C1719,Kids,Monthly,7.99,None,1124,2025-08-11,8,Monday
2025-08-11 11:16:30,U50474,S100474,Visit_Content,Desktop,macOS,United States,Social,1,25-34,Female,C1580,Action,None,0.0,None,3248,2025-08-11,11,Monday
2025-08-11 11:38:12,U50465,S100465,Visit_Content,Desktop,macOS,Germany,Organic,0,25-34,Male,C1016,Kids,None,0.0,None,2755,2025-08-11,11,Monday
2025-08-11 14:51:33,U51427,S101427,Visit_Content,Mobile,Android,United Kingdom,Organic,1,25-34,Male,C1746,Comedy,None,0.0,None,628,2025-08-11,14,Monday
2025-08-11 18:04:16,U51161,S101161,Visit_Content,Mobile,iOS,India,Social,0,35-44,Male,C1600,Kids,None,0.0,None,1439,2025-08-11,18,Monday
2025-08-11 23:56:39,U50127,S100127,Visit_Content,Mobile,Android,Australia,Organic,1,25-34,Other,C1558,Sci-Fi,None,0.0,None,2644,2025-08-11,23,Monday
2025-08-12 00:03:36,U50127,S100127,Click_Subscribe,Mobile,Android,Australia,Organic,1,25-34,Other,C1558,Sci-Fi,None,0.0,None,2644,2025-08-12,0,Tuesday
2025-08-12 00:04:18,U50127,S100127,Select_Plan,Mobile,Android,Australia,Organic,1,25-34,Other,C1558,Sci-Fi,Monthly,7.99,None,2644,2025-08-12,0,Tuesday
2025-08-12 00:52:10,U50667,S100667,Visit_Content,Mobile,Android,United Kingdom,Email,0,25-34,Other,C1886,Drama,None,0.0,None,3495,2025-08-12,0,Tuesday
2025-08-12 04:10:05,U50814,S100814,Visit_Content,Desktop,Windows,India,Email,0,35-44,Female,C1919,Documentary,None,0.0,None,1831,2025-08-12,4,Tuesday
2025-08-12 04:51:46,U50455,S100455,Visit_Content,Mobile,iOS,India,Organic,1,25-34,Other,C1511,Comedy,None,0.0,None,2583,2025-08-12,4,Tuesday
2025-08-12 05:46:55,U50235,S100235,Visit_Content,SmartTV,FireOS,Brazil,Referral,0,45-54,Female,C1600,Comedy,None,0.0,None,1393,2025-08-12,5,Tuesday
2025-08-12 05:49:38,U50235,S100235,Click_Subscribe,SmartTV,FireOS,Brazil,Referral,0,45-54,Female,C1600,Comedy,None,0.0,None,1393,2025-08-12,5,Tuesday
2025-08-12 05:53:26,U50235,S100235,Select_Plan,SmartTV,FireOS,Brazil,Referral,0,45-54,Female,C1600,Comedy,Yearly,79.99,None,1393,2025-08-12,5,Tuesday
2025-08-12 10:16:28,U50069,S100069,Visit_Content,Desktop,Windows,India,Referral,1,25-34,Female,C1706,Sci-Fi,None,0.0,None,1886,2025-08-12,10,Tuesday
2025-08-12 11:34:57,U50945,S100945,Visit_Content,Mobile,Android,United States,Referral,0,25-34,Male,C1673,Documentary,None,0.0,None,841,2025-08-12,11,Tuesday
2025-08-12 11:44:22,U50203,S100203,Visit_Content,Mobile,Android,Germany,Organic,0,55+,Female,C1207,Action,None,0.0,None,2677,2025-08-12,11,Tuesday
2025-08-12 12:18:42,U50157,S100157,Visit_Content,Mobile,iOS,India,Ad,0,25-34,Other,C1838,Romance,None,0.0,None,985,2025-08-12,12,Tuesday
2025-08-12 20:09:28,U50062,S100062,Visit_Content,Mobile,Android,Brazil,Organic,1,25-34,Other,C1273,Drama,None,0.0,None,1173,2025-08-12,20,Tuesday
2025-08-12 20:50:56,U50143,S100143,Visit_Content,Tablet,Windows,Spain,Organic,0,45-54,Female,C1897,Drama,None,0.0,None,52,2025-08-12,20,Tuesday
2025-08-12 23:56:15,U50688,S100688,Visit_Content,Mobile,iOS,India,Organic,0,45-54,Male,C1851,Comedy,None,0.0,None,1203,2025-08-12,23,Tuesday
2025-08-13 02:17:00,U50601,S100601,Visit_Content,Mobile,iOS,United Kingdom,Referral,0,25-34,Other,C1579,Romance,None,0.0,None,2538,2025-08-13,2,Wednesday
2025-08-13 07:15:57,U50614,S100614,Visit_Content,Desktop,Linux,Canada,Organic,1,18-24,Other,C1757,Sci-Fi,None,0.0,None,49,2025-08-13,7,Wednesday
2025-08-13 08:53:00,U51204,S101204,Visit_Content,Mobile,Android,India,Organic,0,35-44,Female,C1798,Documentary,None,0.0,None,1418,2025-08-13,8,Wednesday
2025-08-13 10:15:51,U51286,S101286,Visit_Content,Mobile,Android,United States,Organic,0,18-24,Female,C1369,Sci-Fi,None,0.0,None,2030,2025-08-13,10,Wednesday
2025-08-13 11:36:47,U50173,S100173,Visit_Content,Mobile,Android,India,Ad,0,25-34,Male,C1770,Thriller,None,0.0,None,330,2025-08-13,11,Wednesday
2025-08-13 11:45:12,U51188,S101188,Visit_Content,Mobile,iOS,United States,Organic,0,25-34,Other,C1682,Sci-Fi,None,0.0,None,1684,2025-08-13,11,Wednesday
2025-08-13 11:52:23,U51188,S101188,Click_Subscribe,Mobile,iOS,United States,Organic,0,25-34,Other,C1682,Sci-Fi,None,0.0,None,1684,2025-08-13,11,Wednesday
2025-08-13 11:53:34,U51188,S101188,Select_Plan,Mobile,iOS,United States,Organic,0,25-34,Other,C1682,Sci-Fi,Yearly,79.99,None,1684,2025-08-13,11,Wednesday
2025-08-13 12:02:45,U51188,S101188,Start_Payment,Mobile,iOS,United States,Organic,0,25-34,Other,C1682,Sci-Fi,Yearly,79.99,PayPal,1684,2025-08-13,12,Wednesday
2025-08-13 12:05:28,U51188,S101188,Payment_Success,Mobile,iOS,United States,Organic,0,25-34,Other,C1682,Sci-Fi,Yearly,79.99,PayPal,1684,2025-08-13,12,Wednesday
2025-08-13 14:39:11,U50246,S100246,Visit_Content,Mobile,Android,Canada,Ad,0,25-34,Female,C1586,Documentary,None,0.0,None,1965,2025-08-13,14,Wednesday
2025-08-13 18:46:08,U50243,S100243,Visit_Content,Mobile,Android,India,Email,1,18-24,Female,C1003,Thriller,None,0.0,None,373,2025-08-13,18,Wednesday
2025-08-14 01:02:24,U50289,S100289,Visit_Content,SmartTV,FireOS,United States,Organic,1,45-54,Male,C1280,Thriller,None,0.0,None,1419,2025-08-14,1,Thursday
2025-08-14 07:56:22,U50363,S100363,Visit_Content,Mobile,iOS,India,Ad,1,25-34,Male,C1543,Action,None,0.0,None,1855,2025-08-14,7,Thursday
2025-08-14 10:06:01,U50293,S100293,Visit_Content,Mobile,Android,India,Social,0,25-34,Female,C1149,Drama,None,0.0,None,2843,2025-08-14,10,Thursday
2025-08-14 10:11:17,U50113,S100113,Visit_Content,SmartTV,FireOS,United Kingdom,Referral,0,18-24,Male,C1064,Kids,None,0.0,None,166,2025-08-14,10,Thursday
2025-08-14 10:14:43,U50113,S100113,Click_Subscribe,SmartTV,FireOS,United Kingdom,Referral,0,18-24,Male,C1064,Kids,None,0.0,None,166,2025-08-14,10,Thursday
2025-08-14 10:17:29,U50113,S100113,Select_Plan,SmartTV,FireOS,United Kingdom,Referral,0,18-24,Male,C1064,Kids,FreeTrial,0.0,None,166,2025-08-14,10,Thursday
2025-08-14 13:00:27,U50629,S100629,Visit_Content,Desktop,macOS,India,Ad,1,18-24,Male,C1621,Comedy,None,0.0,None,740,2025-08-14,13,Thursday
2025-08-14 13:14:48,U50861,S100861,Visit_Content,Mobile,iOS,United States,Email,0,18-24,Other,C1428,Thriller,None,0.0,None,52,2025-08-14,13,Thursday
2025-08-14 14:24:26,U50652,S100652,Visit_Content,SmartTV,FireOS,India,Referral,1,25-34,Other,C1111,Action,None,0.0,None,341,2025-08-14,14,Thursday
2025-08-14 18:06:41,U51255,S101255,Visit_Content,Mobile,iOS,Spain,Social,1,25-34,Other,C1807,Kids,None,0.0,None,2961,2025-08-14,18,Thursday
2025-08-14 20:56:26,U50793,S100793,Visit_Content,Mobile,iOS,Canada,Organic,0,55+,Male,C1341,Comedy,None,0.0,None,3381,2025-08-14,20,Thursday
2025-08-15 01:29:34,U50603,S100603,Visit_Content,Mobile,iOS,India,Referral,0,18-24,Male,C1568,Comedy,None,0.0,None,598,2025-08-15,1,Friday
2025-08-15 01:35:44,U50603,S100603,Click_Subscribe,Mobile,iOS,India,Referral,0,18-24,Male,C1568,Comedy,None,0.0,None,598,2025-08-15,1,Friday
2025-08-15 01:36:04,U50603,S100603,Select_Plan,Mobile,iOS,India,Referral,0,18-24,Male,C1568,Comedy,Monthly,7.99,None,598,2025-08-15,1,Friday
2025-08-15 01:41:04,U50603,S100603,Start_Payment,Mobile,iOS,India,Referral,0,18-24,Male,C1568,Comedy,Monthly,7.99,UPI,598,2025-08-15,1,Friday
2025-08-15 01:43:23,U50603,S100603,Payment_Success,Mobile,iOS,India,Referral,0,18-24,Male,C1568,Comedy,Monthly,7.99,UPI,598,2025-08-15,1,Friday
2025-08-15 03:32:18,U50919,S100919,Visit_Content,Mobile,iOS,United States,Organic,0,35-44,Other,C1131,Action,None,0.0,None,2503,2025-08-15,3,Friday
2025-08-15 14:20:07,U50661,S100661,Visit_Content,Mobile,iOS,United Kingdom,Social,1,25-34,Male,C1228,Sci-Fi,None,0.0,None,488,2025-08-15,14,Friday
2025-08-15 14:25:57,U50661,S100661,Click_Subscribe,Mobile,iOS,United Kingdom,Social,1,25-34,Male,C1228,Sci-Fi,None,0.0,None,488,2025-08-15,14,Friday
2025-08-15 14:27:38,U50661,S100661,Select_Plan,Mobile,iOS,United Kingdom,Social,1,25-34,Male,C1228,Sci-Fi,Yearly,79.99,None,488,2025-08-15,14,Friday
2025-08-15 18:00:21,U50515,S100515,Visit_Content,Mobile,iOS,Canada,Organic,1,45-54,Other,C1208,Thriller,None,0.0,None,1108,2025-08-15,18,Friday
2025-08-15 18:00:40,U50142,S100142,Visit_Content,Mobile,Android,India,Referral,1,25-34,Male,C1774,Sci-Fi,None,0.0,None,1330,2025-08-15,18,Friday
2025-08-15 18:02:13,U50142,S100142,Click_Subscribe,Mobile,Android,India,Referral,1,25-34,Male,C1774,Sci-Fi,None,0.0,None,1330,2025-08-15,18,Friday
2025-08-15 18:04:16,U50142,S100142,Select_Plan,Mobile,Android,India,Referral,1,25-34,Male,C1774,Sci-Fi,Yearly,79.99,None,1330,2025-08-15,18,Friday
2025-08-15 18:04:24,U50515,S100515,Click_Subscribe,Mobile,iOS,Canada,Organic,1,45-54,Other,C1208,Thriller,None,0.0,None,1108,2025-08-15,18,Friday
2025-08-15 18:05:04,U50142,S100142,Start_Payment,Mobile,Android,India,Referral,1,25-34,Male,C1774,Sci-Fi,Yearly,79.99,UPI,1330,2025-08-15,18,Friday
2025-08-15 18:05:27,U50515,S100515,Select_Plan,Mobile,iOS,Canada,Organic,1,45-54,Other,C1208,Thriller,Monthly,7.99,None,1108,2025-08-15,18,Friday
2025-08-15 18:06:05,U50515,S100515,Start_Payment,Mobile,iOS,Canada,Organic,1,45-54,Other,C1208,Thriller,Monthly,7.99,UPI,1108,2025-08-15,18,Friday
2025-08-15 18:06:39,U50142,S100142,Payment_Success,Mobile,Android,India,Referral,1,25-34,Male,C1774,Sci-Fi,Yearly,79.99,UPI,1330,2025-08-15,18,Friday
2025-08-15 18:38:31,U50211,S100211,Visit_Content,Tablet,Windows,India,Organic,0,18-24,Male,C1971,Thriller,None,0.0,None,2090,2025-08-15,18,Friday
2025-08-15 21:21:05,U50684,S100684,Visit_Content,SmartTV,FireOS,United States,Organic,0,18-24,Other,C1058,Comedy,None,0.0,None,3060,2025-08-15,21,Friday
2025-08-16 01:11:12,U50437,S100437,Visit_Content,Desktop,Linux,India,Social,0,25-34,Other,C1891,Thriller,None,0.0,None,63,2025-08-16,1,Saturday
2025-08-16 08:52:32,U50109,S100109,Visit_Content,Mobile,Android,Brazil,Organic,0,18-24,Other,C1623,Thriller,None,0.0,None,470,2025-08-16,8,Saturday
2025-08-16 14:44:02,U50097,S100097,Visit_Content,Desktop,macOS,United States,Organic,0,25-34,Male,C1058,Romance,None,0.0,None,3421,2025-08-16,14,Saturday
2025-08-16 15:36:40,U51404,S101404,Visit_Content,Mobile,iOS,India,Organic,1,55+,Female,C1185,Thriller,None,0.0,None,516,2025-08-16,15,Saturday
2025-08-16 16:54:13,U50168,S100168,Visit_Content,Tablet,macOS,United Kingdom,Organic,0,25-34,Male,C1542,Sci-Fi,None,0.0,None,2209,2025-08-16,16,Saturday
2025-08-16 19:49:31,U51196,S101196,Visit_Content,SmartTV,FireOS,United States,Organic,1,25-34,Other,C1719,Kids,None,0.0,None,1095,2025-08-16,19,Saturday
2025-08-16 19:56:38,U51196,S101196,Click_Subscribe,SmartTV,FireOS,United States,Organic,1,25-34,Other,C1719,Kids,None,0.0,None,1095,2025-08-16,19,Saturday
2025-08-16 19:58:32,U51196,S101196,Select_Plan,SmartTV,FireOS,United States,Organic,1,25-34,Other,C1719,Kids,FreeTrial,0.0,None,1095,2025-08-16,19,Saturday
2025-08-17 00:03:13,U51431,S101431,Visit_Content,Mobile,iOS,Canada,Social,0,25-34,Female,C1576,Kids,None,0.0,None,3289,2025-08-17,0,Sunday
2025-08-17 00:04:06,U51431,S101431,Click_Subscribe,Mobile,iOS,Canada,Social,0,25-34,Female,C1576,Kids,None,0.0,None,3289,2025-08-17,0,Sunday
2025-08-17 00:07:46,U51431,S101431,Select_Plan,Mobile,iOS,Canada,Social,0,25-34,Female,C1576,Kids,Monthly,7.99,None,3289,2025-08-17,0,Sunday
2025-08-17 02:02:52,U51282,S101282,Visit_Content,Mobile,iOS,India,Ad,0,18-24,Female,C1604,Romance,None,0.0,None,1538,2025-08-17,2,Sunday
2025-08-17 05:06:31,U51041,S101041,Visit_Content,Mobile,iOS,United States,Organic,0,25-34,Other,C1124,Action,None,0.0,None,2184,2025-08-17,5,Sunday
2025-08-17 06:12:56,U50218,S100218,Visit_Content,SmartTV,FireOS,India,Ad,1,55+,Male,C1898,Kids,None,0.0,None,3562,2025-08-17,6,Sunday
2025-08-17 08:21:23,U50440,S100440,Visit_Content,Mobile,Android,Canada,Organic,0,18-24,Female,C1359,Documentary,None,0.0,None,2985,2025-08-17,8,Sunday
2025-08-17 08:21:49,U50440,S100440,Click_Subscribe,Mobile,Android,Canada,Organic,0,18-24,Female,C1359,Documentary,None,0.0,None,2985,2025-08-17,8,Sunday
2025-08-17 08:22:23,U50440,S100440,Select_Plan,Mobile,Android,Canada,Organic,0,18-24,Female,C1359,Documentary,Yearly,79.99,None,2985,2025-08-17,8,Sunday
2025-08-17 10:37:59,U50529,S100529,Visit_Content,SmartTV,FireOS,India,Social,0,25-34,Male,C1614,Documentary,None,0.0,None,3390,2025-08-17,10,Sunday
2025-08-17 20:06:38,U50816,S100816,Visit_Content,Mobile,Android,United Kingdom,Email,0,18-24,Female,C1856,Drama,None,0.0,None,1122,2025-08-17,20,Sunday
2025-08-17 20:37:31,U50087,S100087,Visit_Content,Desktop,macOS,India,Email,0,25-34,Male,C1358,Romance,None,0.0,None,485,2025-08-17,20,Sunday
2025-08-17 20:48:26,U50588,S100588,Visit_Content,Tablet,Windows,India,Ad,1,25-34,Male,C1840,Thriller,None,0.0,None,469,2025-08-17,20,Sunday
2025-08-18 00:41:31,U51108,S101108,Visit_Content,Mobile,Android,India,Organic,1,25-34,Other,C1854,Romance,None,0.0,None,2365,2025-08-18,0,Monday
2025-08-18 00:44:32,U51108,S101108,Click_Subscribe,Mobile,Android,India,Organic,1,25-34,Other,C1854,Romance,None,0.0,None,2365,2025-08-18,0,Monday
2025-08-18 00:46:44,U51108,S101108,Select_Plan,Mobile,Android,India,Organic,1,25-34,Other,C1854,Romance,Yearly,79.99,None,2365,2025-08-18,0,Monday
2025-08-18 00:47:37,U51108,S101108,Start_Payment,Mobile,Android,India,Organic,1,25-34,Other,C1854,Romance,Yearly,79.99,Card,2365,2025-08-18,0,Monday
2025-08-18 12:15:38,U50719,S100719,Visit_Content,Mobile,Android,India,Social,1,25-34,Male,C1115,Thriller,None,0.0,None,2991,2025-08-18,12,Monday
2025-08-18 12:17:50,U50719,S100719,Click_Subscribe,Mobile,Android,India,Social,1,25-34,Male,C1115,Thriller,None,0.0,None,2991,2025-08-18,12,Monday
2025-08-18 12:21:12,U50719,S100719,Select_Plan,Mobile,Android,India,Social,1,25-34,Male,C1115,Thriller,Monthly,7.99,None,2991,2025-08-18,12,Monday
2025-08-18 12:29:48,U50719,S100719,Start_Payment,Mobile,Android,India,Social,1,25-34,Male,C1115,Thriller,Monthly,7.99,PayPal,2991,2025-08-18,12,Monday
2025-08-18 12:33:24,U50719,S100719,Payment_Success,Mobile,Android,India,Social,1,25-34,Male,C1115,Thriller,Monthly,7.99,PayPal,2991,2025-08-18,12,Monday
2025-08-18 14:08:26,U50221,S100221,Visit_Content,Desktop,macOS,India,Email,0,25-34,Male,C1995,Action,None,0.0,None,2929,2025-08-18,14,Monday
2025-08-18 14:12:25,U50221,S100221,Click_Subscribe,Desktop,macOS,India,Email,0,25-34,Male,C1995,Action,None,0.0,None,2929,2025-08-18,14,Monday
2025-08-18 14:16:56,U50221,S100221,Select_Plan,Desktop,macOS,India,Email,0,25-34,Male,C1995,Action,FreeTrial,0.0,None,2929,2025-08-18,14,Monday
